9.6	316	et	CCONJ	conjunction		et	cc	317
9.6	317	pr	NOUN	punc		pr	conj	314
9.6	318	.	PUNCT	punc		.	punct	317
9.6	319	om	NOUN	adjective		om	ROOT	319
9.6	320	.	PUNCT	punc		.	punct	319
9.6	321	OCv	NOUN	adverb		OCv	obl	323
9.6	322	27	NUM	number		27	nummod	321
9.6	323	suadebimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	suadeo	ROOT	323
9.6	324	V	NUM	number		V	obl	323
9.6	325	de	ADP	preposition		de	case	326
9.6	326	isdem	DET	pronoun	Case=Abl|Gender=Neut|Number=Plur	idem	obl	323
9.6	327	C	NOUN	conjunction		C	cc	326
9.6	328	3	NUM	number		3	nummod	327
9.6	329	rursum	ADV	adverb		rursus	advmod	332
9.6	330	inter	ADP	preposition		inter	case	331
9.6	331	nos	PRON	pronoun	Case=Acc|Number=Plur|Person=1	nos	obl	332
9.6	332	uideant	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uideo	advcl	323
9.6	333	certamina	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	certamen	obj	334
9.6	334	commoueri	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Pass	commoueo	xcomp	332
9.6	335	?	PUNCT	punc		?	punct	323
9.6	336	haec	DET	pronoun	Case=Nom|Gender=Fem|Number=Sing	haec	nsubj	339
9.6	337	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	obl:arg	338
9.6	338	prae­	ADP	preposition		prae­	case	339
9.6	339	stat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	sto	ROOT	339
9.6	340	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	qui	appos	336
9.6	341	inter	ADP	preposition		inter	case	342
9.6	342	nos	PRON	pronoun	Case=Acc|Number=Plur|Person=1	nos	det	340
9.6	343	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	342
9.6	344	ista	DET	pronoun	Case=Nom|Gender=Fem|Number=Sing	iste	det	345
9.6	345	contentio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	contentio	nsubj	340
9.6	346	,	PUNCT	punc		,	punct	349
9.6	347	hoc	DET	pronoun	Case=Acc|Gender=Neut|Number=Sing	hic	obj	349
9.6	348	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	obl:arg	349
9.6	349	praestat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	praesto	conj	340
9.6	350	cer­	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	cer­	nsubj	339
9.6	351	tamen	ADV	adverb		tamen	advmod	350
9.6	352	pro	ADP	preposition		pro	case	353
9.6	353	uerbo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	uerbum	orphan	350
9.6	354	aliter	ADV	adverb		aliter	advmod	359
9.6	355	quam	SCONJ	conjunction		quam	mark	356
9.6	356	placet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	placeo	advcl:cmp	359
9.6	357	ipsi	DET	determiner	Case=Dat|Gender=Neut|Number=Sing	ipse	obl:arg	359
9.6	358	uerbo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	uerbum	obl	359
9.6	359	prolatum	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	profero	advcl	339
9.6	360	.	PUNCT	punc		.	punct	339
9.6	361	patimur	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	patior	ROOT	361
9.6	362	quodam	DET	pronoun	Case=Abl|Gender=Masc|Number=Sing	quidam	det	363
9.6	363	modo	NOUN	adverb	Case=Abl|Gender=Masc|Number=Sing	modo	obl	361
9.6	364	id	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing|Person=3	is	obj	361
9.6	365	quod	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	qui	obj	366
9.6	366	patiuntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	patior	acl:relcl	364
9.6	367	insani	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	insanio	ccomp	366
9.6	368	,	PUNCT	punc		,	punct	374
9.6	369	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	nsubj	374
9.6	370	domos	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	domus	obj	374
9.6	371	proprias	ADJ	adjective	Case=Acc|Gender=Fem|Number=Plur	proprius	amod	370
9.6	372	suis	DET	determiner	Case=Abl|Gender=Fem|Number=Plur	suus	det	373
9.6	373	manibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	manus	obl	374
9.6	374	incendunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	incendo	acl:relcl	364
9.6	375	uel	CCONJ	conjunction		uel	cc	378
9.6	376	suos	DET	determiner	Case=Acc|Gender=Masc|Number=Plur	suus	det	377
9.6	377	filios	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	filius	obj	378
9.6	378	iugulant	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	iugulo	conj	374
9.6	379	aut	CCONJ	conjunction		aut	cc	381
9.6	380	parentes	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	parens	obj	381
9.6	381	repellunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	repello	conj	374
9.6	382	putantes	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Act	puto	advcl	381
9.6	383	alienos	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	alienus	obj	382
9.6	384	.	PUNCT	punc		.	punct	361
9.7	0	7	NUM	number		7	ROOT	0
9.7	1	.	PUNCT	punc		.	punct	0
9.7	2	Quia	SCONJ	conjunction		quia	mark	34
9.7	3	ergo	ADV	adverb		ergo	advmod	34
9.7	4	destruximus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	destruo	advcl	34
9.7	5	ea	PRON	pronoun	Case=Acc|Gender=Neut|Number=Plur|Person=3	is	obj	4
9.7	6	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj	7
9.7	7	aliena	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	alienus	acl:relcl	5
9.7	8	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	7
9.7	9	a	ADP	preposition		ab	case	10
9.7	10	religione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	religio	obl:arg	7
9.7	11	uerbi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uerbum	nmod	10
9.7	12	dei	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	deus	nmod	11
9.7	13	et	CCONJ	conjunction		et	cc	17
9.7	14	in	ADP	preposition		in	case	15
9.7	15	gregem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	grex	obl:arg	17
9.7	16	porcorum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	porcus	nmod	15
9.7	17	reiecimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	reiicio	conj	4
9.7	18	multiformem	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	multiformis	amod	19
9.7	19	legionem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	legio	obj	17
9.7	20	,	PUNCT	punc		,	punct	23
9.7	21	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	qui	nsubj:pass	23
9.7	22	et	ADV	adverb		et	advmod:emph	23
9.7	23	praecipitata	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	praecipito	acl:relcl	19
9.7	24	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	23
9.7	25	in	ADP	preposition		in	case	26
9.7	26	profundum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	profundum	obl	23
9.7	27	,	PUNCT	punc		,	punct	4
9.7	28	nunc	ADV	adverb		nunc	advmod:tmod	34
9.7	29	quod	PRON	pronoun	Case=Nom|Gender=Neut|Number=Sing	qui	nsubj	33
9.7	30	ad	ADP	preposition		ad	case	31
9.7	31	nos	PRON	pronoun	Case=Acc|Number=Plur|Person=1	nos	obl:arg	33
9.7	32	ipsos	DET	determiner	Case=Acc|Gender=Masc|Number=Plur	ipse	det	31
9.7	33	pertinet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	pertineo	ccomp	34
9.7	34	uideamus	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	uideo	ROOT	34
9.7	35	.	PUNCT	punc		.	punct	34
9.7	36	illud	DET	adjective	Case=Nom|Gender=Neut|Number=Sing	ille	nsubj	42
9.7	37	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	42
9.7	38	ergo	ADV	adverb		ergo	discourse	42
9.7	39	quod	PRON	conjunction	Case=Acc|Gender=Neut|Number=Sing	quod	nsubj:pass	41
9.7	40	primum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	primus	advmod	41
9.7	41	considerandum	VERB	verb	Case=Acc|Gender=Neut|Mood=Gdv|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	considero	ccomp	42
9.7	42	puto	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	puto	ROOT	42
9.7	43	,	PUNCT	punc		,	punct	44
9.7	44	quaenam	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	quinam	dep	42
9.7	45	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	44
9.7	46	ista	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	iste	det	47
9.7	47	tanta	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	tantus	det	51
9.7	48	erga	ADP	preposition		erga	case	51
9.7	49	sola	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	solus	det	50
9.7	50	uerba	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	uerbum	nmod	51
9.7	51	contentio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	contentio	nsubj	44
9.7	52	.	PUNCT	punc		.	punct	42
9.7	53	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	quae	nsubj	55
9.7	54	linguae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	lingua	nmod	55
9.7	55	prurigo	NOUN	verb	Case=Nom|Gender=Fem|Number=Sing	prurigo	ROOT	55
9.7	56	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	55
9.7	57	,	PUNCT	punc		,	punct	60
9.7	58	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	qui	orphan	60
9.7	59	tanta	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	tantus	det	60
9.7	60	inpatientia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	impatiens	conj	55
9.7	61	?	PUNCT	punc		?	punct	55
9.7	62	quid	PRON	pronoun	Case=Nom|Gender=Neut|Number=Sing	quis	ROOT	62
9.7	63	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	62
9.7	64	quod	SCONJ	conjunction		quod	mark	74
9.7	65	manibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	manus	nsubj:pass	66
9.7	66	adtractis	VERB	verb	Case=Abl|Gender=Fem|Number=Plur|VerbForm=Part|Voice=Pass	adtractus	advcl:abs	74
9.7	67	et	CCONJ	conjunction		et	cc	68
9.7	68	conligatis	VERB	verb	Case=Abl|Gender=Fem|Number=Plur|VerbForm=Part|Voice=Pass	conligo	conj	66
9.7	69	linguae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	lingua	nmod	71
9.7	70	solius	DET	adjective	Case=Gen|Gender=Fem|Number=Sing	solus	det	69
9.7	71	opera	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	opus	obj	74
9.7	72	et	CCONJ	conjunction		et	cc	73
9.7	73	arma	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	arma	conj	71
9.7	74	proferimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	profero	csubj	62
9.7	75	?	PUNCT	punc		?	punct	62
9.7	76	caritatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	caritas	nmod	77
9.7	77	studium	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	studium	nsubj	78
9.7	78	cessat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	cesso	ROOT	78
9.7	79	,	PUNCT	punc		,	punct	82
9.7	80	castitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	castitas	nmod	81
9.7	81	uirginitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	uirginitas	nmod	82
9.7	82	misericordiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	misericordia	nmod	84
9.7	83	aut	CCONJ	conjunction		aut	cc	84
9.7	84	deest	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	desum	conj	78
9.7	85	aut	CCONJ	conjunction		aut	cc	94
9.7	86	,	PUNCT	punc		,	punct	85
9.7	87	si	SCONJ	conjunction		si	mark	91
9.7	88	et	ADV	adverb		et	advmod:emph	91
9.7	89	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	91
9.7	90	in	ADP	preposition		in	case	91
9.7	91	aliquibus	PRON	adjective	Case=Abl|Gender=Neut|Number=Plur	aliquis	advcl	94
9.7	92	,	PUNCT	punc		,	punct	91
9.7	93	uel	CCONJ	conjunction		uel	cc	94
9.7	94	rarum	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	rarus	conj	78
9.7	95	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	94
9.7	96	uel	CCONJ	conjunction		uel	cc	98
9.7	97	minus	ADV	adverb		paruus	advmod	98
9.7	98	uiget	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uigeo	conj	94
9.7	99	.	PUNCT	punc		.	punct	78
9.7	100	1	NUM	number		1	punct	78
9.7	101	»	PUNCT	punc		»	punct	78
9.7	102	O	PART	PART		o	advmod:emph	106
9.7	103	non	PART	particle		non	advmod:neg	106
9.7	104	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	106
9.7	105	tanta	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	tantus	det	106
9.7	106	cura	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	cura	ROOT	106
9.7	107	psallendi	VERB	verb	Case=Gen|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	psallo	acl	106
9.7	108	,	PUNCT	punc		,	punct	110
9.7	109	non	PART	particle		non	advmod:neg	110
9.7	110	uigiliarum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	uigilia	nmod	119
9.7	111	,	PUNCT	punc		,	punct	113
9.7	112	non	PART	particle		non	advmod:neg	113
9.7	113	orationum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	oratio	conj	110
9.7	114	,	PUNCT	punc		,	punct	118
9.7	115	non	PART	particle		non	advmod:neg	118
9.7	116	in	ADP	preposition		in	case	117
9.7	117	obsecrationibus	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	obsecratio	obl	118
9.7	118	flendi	VERB	verb	Case=Gen|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	fleo	acl	110
9.7	119	studium	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	studium	conj	106
9.7	120	,	PUNCT	punc		,	punct	123
9.7	121	non	PART	particle		non	advmod:neg	123
9.7	122	corpus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	corpus	obj	123
9.7	123	humiliare	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	humilio	conj	119
9.7	124	ieiuniis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	ieiunium	obl	123
9.7	125	,	PUNCT	punc		,	punct	130
9.7	126	non	PART	particle		non	advmod:neg	130
9.7	127	per	ADP	preposition		per	case	129
9.7	128	intentam	VERB	verb	Case=Acc|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	intentus	acl	129
9.7	129	orationem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	oratio	obl	130
9.7	130	ascendere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	ascendo	conj	119
9.7	131	ad	ADP	preposition		ad	case	132
9.7	132	deum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	deus	obl:arg	130
9.7	133	—	PUNCT	punc		—	punct	139
9.7	134	non	PART	particle		non	advmod:neg	139
9.7	135	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj	136
9.7	136	deteriora	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	deterior	ccomp	139
9.7	137	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	136
9.7	138	melioribus	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	melior	obl	136
9.7	139	iungimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	iungo	acl:relcl	106
9.7	140	,	PUNCT	punc		,	punct	142
9.7	141	limum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	limus	obj	142
9.7	142	dico	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	dico	conj	139
9.7	143	spiritui	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	spiritus	obl:arg	142
9.7	144	,	PUNCT	punc		,	punct	148
9.7	145	non	PART	particle		non	advmod:neg	148
9.7	146	meditationem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	meditatio	obj	148
9.7	147	mortis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	mors	nmod	146
9.7	148	habemus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	habeo	conj	139
9.7	149	in	ADP	preposition		in	case	150
9.7	150	uita	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	uita	obl	148
9.7	151	,	PUNCT	punc		,	punct	153
9.7	152	non	PART	particle		non	advmod:neg	153
9.7	153	accendimur	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	accendo	conj	139
9.7	154	ut	SCONJ	conjunction		ut	mark	156
9.7	155	uitiis	NOUN	noun	Case=Dat|Gender=Neut|Number=Plur	uitium	obl:arg	156
9.7	156	dominemur	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	dominor	advcl	153
9.7	157	memores	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	memor	advcl:pred	156
9.7	158	supernae	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	supernus	amod	159
9.7	159	cognationis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	cognatio	nmod	157
9.7	160	—	PUNCT	punc		—	punct	139
9.7	161	,	PUNCT	punc		,	punct	164
9.7	162	non	PART	particle		non	advmod:neg	164
9.7	163	furorem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	furor	obj	164
9.7	164	uincere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	uinco	conj	139
9.7	165	uel	CCONJ	conjunction		uel	cc	167
9.7	166	iracundiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	iracundia	obj	167
9.7	167	cohibere	VERB	verb	Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	cohibeo	conj	164
9.7	168	,	PUNCT	punc		,	punct	171
9.7	169	non	PART	particle		non	advmod:neg	171
9.7	170	adrogantiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	adrogantia	obj	171
9.7	171	deicere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	deicio	conj	139
9.7	172	uel	CCONJ	conjunction		uel	cc	175
9.7	173	inrationabilem	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	inrationabilis	amod	174
9.7	174	tristitiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	tristitia	obj	175
9.7	175	depellere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	depello	conj	171
9.7	176	,	PUNCT	punc		,	punct	179
9.7	177	non	PART	particle		non	advmod:neg	179
9.7	178	libidinem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	libido	obj	179
9.7	179	refrenare	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	refreno	conj	171
9.7	180	,	PUNCT	punc		,	punct	183
9.7	181	non	PART	particle		non	advmod:neg	183
9.7	182	risus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	risus	nmod	183
9.7	183	intemperantiam	ADJ	noun	Case=Acc|Gender=Fem|Number=Sing	intemperantia	conj	139
9.7	184	,	PUNCT	punc		,	punct	188
9.7	185	non	PART	particle		non	advmod:neg	188
9.7	186	oculorum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	oculus	nmod	187
9.7	187	lasciuiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	lasciuio	obj	188
9.7	188	resecare	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	reseco	conj	139
9.7	189	,	PUNCT	punc		,	punct	192
9.7	190	non	PART	particle		non	advmod:neg	192
9.7	191	auditus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	auditus	nmod	192
9.7	192	intemperantiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	intemperantia	conj	139
9.7	193	,	PUNCT	punc		,	punct	195
9.7	194	non	PART	particle		non	advmod:neg	195
9.7	195	inmoderationem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	inmoderationem	conj	192
9.7	196	uerbi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uerbum	nmod	195
9.7	197	,	PUNCT	punc		,	punct	200
9.7	198	non	PART	particle		non	advmod:neg	199
9.7	199	uani-	PUNCT	verb		uani-	amod	200
9.7	200	tatem	DET	noun	Case=Acc|Gender=Fem|Number=Sing	tate	obj	202
9.7	201	cogitationum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	cogitatio	nmod	200
9.7	202	retundere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	retundo	conj	139
9.7	203	uel	CCONJ	conjunction		uel	cc	204
9.7	204	earum	PRON	pronoun	Case=Gen|Gender=Fem|Number=Plur|Person=3	is	conj	202
9.7	205	quas	PRON	pronoun	Case=Acc|Gender=Fem|Number=Plur	qui	obj	207
9.7	206	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	obl:arg	207
9.7	207	suggerit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	suggero	acl:relcl	204
9.7	208	inimicus	NOUN	adjective	Case=Nom|Gender=Masc|Number=Sing	inimicus	nsubj	207
9.7	209	uel	CCONJ	conjunction		uel	cc	212
9.7	210	quas	PRON	pronoun	Case=Acc|Gender=Fem|Number=Plur	qui	obj	212
9.7	211	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	nsubj	212
9.7	212	capit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	capio	conj	204
9.7	213	ex	ADP	preposition		ex	case	214
9.7	214	nobis	PRON	pronoun	Case=Abl|Number=Plur|Person=1	nos	obl	212
9.7	215	,	PUNCT	punc		,	punct	217
9.7	216	ex	ADP	preposition		ex	case	217
9.7	217	quibus	PRON	pronoun	Case=Abl|Gender=Neut|Number=Plur	qui	det	226
9.7	218	utique	ADV	adverb		utique	advmod	226
9.7	219	,	PUNCT	punc		,	punct	218
9.7	220	sicut	SCONJ	conjunction		sicut	mark	222
9.7	221	scriptura	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	scriptura	nsubj	222
9.7	222	dicit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	dico	advcl:cmp	226
9.7	223	,	PUNCT	punc		,	punct	226
9.7	224	per	ADP	ADP		per	case	226
9.7	225	corporales	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	corporalis	amod	226
9.7	226	sensus	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	sensus	obj	212
9.7	227	tamquam	SCONJ	adverb		tamquam	mark	229
9.7	228	per	ADP	ADP		per	case	229
9.7	229	fenestras	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	fenestra	advcl:cmp	212
9.7	230	8	NUM	number		8	nummod	229
9.7	231	cf	NOUN	noun		cf	conj	204
9.7	232	.	PUNCT	punc		.	punct	231
9.7	233	Luc	PROPN	proper_noun		Lucas	obl	248
9.7	234	.	PUNCT	punc		.	punct	233
9.7	235	8	NUM	number		8	nummod	233
9.7	236	,	PUNCT	punc		,	punct	237
9.7	237	30—33	NUM	number		30—33	conj	233
9.7	238	28	NUM	number		28	nummod	233
9.7	239	cf	ADJ	noun		cf	nummod	233
9.7	240	.	PUNCT	punc		.	punct	239
9.7	241	Hier	NOUN	noun		Hierarchia	nmod	239
9.7	242	.	PUNCT	punc		.	punct	241
9.7	243	9	NUM	number		9	nummod	241
9.7	244	,	PUNCT	punc		,	punct	245
9.7	245	21	NUM	number		21	conj	241
9.7	246	1	NUM	number		1	obl	247
9.7	247	uideantj	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uideantj	ccomp	248
9.7	248	debeant	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	debeo	ROOT	248
9.7	249	Cv	NOUN	noun		Cav	obj	248
9.7	250	,	PUNCT	punc		,	punct	251
9.7	251	spat	NOUN	noun		spatio	obl	248
9.7	252	.	PUNCT	punc		.	punct	251
9.7	253	uac	ADJ	adjective		uac	ROOT	253
9.7	254	.	PUNCT	punc		.	punct	253
9.7	255	in	ADP	ADP		in	case	256
9.7	256	0	NUM	number		0	obl	265
9.7	257	2	NUM	number		2	nummod	256
9.7	258	hec	DET	adjective	Case=Nom|Gender=Neut|Number=Plur	hic	orphan	261
9.7	259	v	NOUN	number		u	nummod	258
9.7	260	4	NUM	number		4	nummod	259
9.7	261	domus	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	domus	nsubj	265
9.7	262	0	NUM	number		0	orphan	263
9.7	263	7	NUM	number		7	orphan	261
9.7	264	di­	NOUN	noun	Case=Nom|Gender=Masc|Number=Plur	di­	obl:arg	265
